probability_1,probability_2,probability_3,probability_4,probability_5
0.00010713163646869361,0.0015357707161456347,0.9982739686965942,3.2309835660271347e-05,5.085964949103072e-05
0.00017961609410122037,0.0038055910263210535,0.00024362598196603358,5.984899325994775e-05,0.9957113265991211
1.679394881648477e-05,0.0001700852153589949,0.9997841715812683,2.4400424081250094e-05,4.499755505094072e-06
0.9984513521194458,2.616917811337771e-07,0.00010338204447180033,0.0007547170389443636,0.000690199201926589
5.4532480135094374e-05,0.008178780786693096,0.00026842416264116764,0.0002901457773987204,0.9912080764770508
0.010280122980475426,0.002073396695777774,0.00033886267920024693,0.986772358417511,0.0005352816660888493
8.201256423490122e-05,0.05333280563354492,0.00041187668102793396,0.0018271959852427244,0.9443461298942566
2.648830195539631e-05,0.0017109328182414174,0.9982225298881531,2.523412877053488e-05,1.4891799764882307e-05
7.151556474127574e-06,7.90758931543678e-05,0.9999105930328369,1.374119278807484e-06,1.8038838334177854e-06
0.0005132798105478287,0.09927745163440704,0.0019260020926594734,0.00999398808926344,0.8882893323898315
0.0001301262527704239,0.030142346397042274,0.0008544014999642968,0.001652041100896895,0.9672210812568665
0.0018182811327278614,0.0010852576233446598,0.0003494851989671588,0.0005198935396037996,0.9962271451950073
6.791017949581146e-05,0.018728790804743767,0.9808104634284973,0.0002894660283345729,0.00010341426968807355
0.005313470494002104,0.018808340653777122,0.0011827823473140597,0.014245209284126759,0.9604501128196716
2.412851699773455e-06,0.00016215226787608117,0.9998347759246826,2.1608714462217904e-07,3.368806744674657e-07
0.031519245356321335,0.0015329386806115508,0.00018254929454997182,0.9650253057479858,0.0017400181386619806
0.001986430725082755,0.6329831480979919,0.04404718428850174,0.026589594781398773,0.2943936586380005
0.0001167867740150541,0.9381040334701538,0.0021924374159425497,0.05708959698677063,0.002497135428711772
0.0003644063835963607,0.015218226239085197,0.001987506402656436,0.0040114689618349075,0.9784184098243713
0.0019338042475283146,0.00792473740875721,0.000945514184422791,0.003379420842975378,0.9858165979385376
8.634685218567029e-05,0.0020678529981523752,0.9969333410263062,6.0998285334790125e-05,0.0008515211520716548
0.013795907609164715,0.012736164033412933,0.00413543451577425,0.011942767538130283,0.957389771938324
0.024775400757789612,0.001259542303159833,0.0013236787635833025,0.00526531832292676,0.9673760533332825
0.002866720547899604,0.0010587633587419987,0.00045848762965761125,0.0015123263001441956,0.994103729724884
0.00017005404515657574,0.022639669477939606,0.001330577302724123,0.0016300257993862033,0.974229633808136
0.0012600753689184785,0.02383130043745041,0.002751464955508709,0.0028467411175370216,0.9693104028701782
0.00022081591305322945,0.0010631700279191136,0.998586893081665,6.092432522564195e-05,6.82031168253161e-05
6.017038685968146e-05,0.04777127876877785,0.0013443484203889966,0.0012815366499125957,0.9495426416397095
0.0015654779272153974,0.002694598166272044,0.0011483593843877316,0.001300796982832253,0.9932907819747925
0.0005398644134402275,0.005045178811997175,2.9068738513160497e-05,0.9940887689590454,0.00029706605710089207
0.998063862323761,9.136283551924862e-07,0.0001575211063027382,0.0011504768626764417,0.0006270829471759498
0.0006685190019197762,0.1087125837802887,0.004897642880678177,0.004791773855686188,0.8809295296669006
8.412454917561263e-05,0.004395740106701851,0.0006804240983910859,0.0005217614234425128,0.9943179488182068
0.006173267494887114,0.001855331938713789,0.0020605975296348333,0.001982561545446515,0.9879282116889954
7.602896857861197e-06,0.010728427208960056,0.9892204403877258,4.099561192560941e-05,2.505054453649791e-06
0.0038430499844253063,0.0010159967932850122,0.0012717266799882054,0.0009511249954812229,0.992918074131012
0.003761698491871357,0.0032412083819508553,0.002231682650744915,0.002541016787290573,0.9882243871688843
0.0007802440086379647,0.12454024702310562,0.0034096320159733295,0.008912655524909496,0.8623572587966919
0.9951103329658508,7.961875212458835e-07,0.00017306965310126543,0.0034017160069197416,0.0013139733346179128
0.0006175900925882161,0.9107600450515747,0.032771479338407516,0.025143155828118324,0.0307078268378973
7.595105125801638e-05,0.004541815258562565,0.9952892065048218,4.6446370106423274e-05,4.6598815970355645e-05
0.0001292889064643532,0.043802469968795776,0.001757615595124662,0.0017827351111918688,0.9525278806686401
0.00011311622802168131,0.004164686426520348,0.000867717491928488,0.0008269334794022143,0.9940274953842163
0.00036039366386830807,0.020159246399998665,0.003747462062165141,0.0017214815597981215,0.9740114212036133
0.0009638908668421209,0.011147694662213326,0.0018685859395191073,0.003065387951210141,0.9829544425010681
0.0001514457690063864,0.0074487910605967045,0.0013549295254051685,0.001032498199492693,0.9900122880935669
0.007939957082271576,0.0025557621847838163,0.0007798210717737675,0.004229438956826925,0.9844949841499329
0.0006336127407848835,0.054740060120821,0.0012670574942603707,0.00697692297399044,0.9363824129104614
0.0004409302491694689,0.03251267224550247,0.0075490884482860565,0.002860937500372529,0.9566364288330078
9.729999419505475e-07,0.00010223496065009385,0.9998964071273804,2.6386513241050125e-07,1.2509238445090887e-07
0.003723289119079709,0.010965262539684772,0.0002188609360018745,0.9840368628501892,0.0010557319037616253
0.0004313220561016351,0.03011341020464897,0.000365061016054824,0.9678387641906738,0.0012514822883531451
0.0001387363881804049,0.9709851741790771,0.006389681249856949,0.01564381830394268,0.006842593662440777
1.1440366506576538e-05,0.9931154847145081,0.0008320242632180452,0.004110472276806831,0.0019305169116705656
0.0007417671149596572,0.0018516662530601025,0.0010893963044509292,0.00039478953112848103,0.995922327041626
0.00011054545757360756,0.013957866467535496,0.0015967556973919272,0.0014718548627570271,0.9828630089759827
0.00013653282076120377,0.028681008145213127,0.001995902741327882,0.0010219532996416092,0.9681646227836609
0.016574451699852943,0.003008152823895216,0.001539069227874279,0.006925293244421482,0.9719530344009399
0.0011814753524959087,0.0478590652346611,0.002236669883131981,0.005263405852019787,0.9434593915939331
0.012071128934621811,0.012514080852270126,0.0020287877414375544,0.013471500016748905,0.9599144458770752
0.0005011745379306376,0.07580229640007019,0.0005586075712926686,0.008727890439331532,0.9144099950790405
2.826212403306272e-05,0.0034151955042034388,0.00019693438662216067,6.664825923508033e-05,0.9962928891181946
0.0004720200377050787,0.0044324700720608234,3.728504088940099e-05,0.9949612617492676,9.691657760413364e-05
0.00012430061178747565,0.04459267482161522,0.0012278716312721372,0.002371553098782897,0.9516835808753967
0.00016838031297083944,0.024644039571285248,0.0005255287978798151,0.0021679108031094074,0.9724941253662109
0.008176852017641068,0.00403301976621151,0.0010456767631694674,0.007585252169519663,0.9791592359542847
0.00040201639058068395,0.0021263747476041317,0.00010360083979321644,0.9973434805870056,2.4487377231707796e-05
0.9932676553726196,6.54734958516201e-06,0.0004201524134259671,0.005028949584811926,0.0012768058804795146
6.563620263477787e-05,0.9797858595848083,0.00477443914860487,0.013322372920811176,0.0020516596268862486
0.00020079243404325098,0.004483726341277361,0.0011595895048230886,0.00016966552357189357,0.9939862489700317
0.00012272835010662675,0.001744743320159614,0.00043663824908435345,5.742893335991539e-05,0.997638463973999
0.00020636084082070738,0.004878325387835503,0.000799044850282371,0.0001846480881795287,0.9939316511154175
0.001965693198144436,0.00045347047853283584,0.0001966247073141858,0.00010000431939261034,0.9972841739654541
0.993621289730072,6.416578912649129e-07,2.4671653591212817e-05,0.005264149513095617,0.001089380239136517
6.703767576254904e-05,0.0009764148271642625,5.757433973485604e-05,3.6650752008426934e-05,0.9988623857498169
0.031592827290296555,0.002338561462238431,0.0027193971909582615,0.007737656123936176,0.9556115865707397
0.00996330101042986,0.0016421230975538492,0.0003750719770323485,0.987810492515564,0.00020900800882373005
0.13914284110069275,0.0018075770931318402,0.0011425501434132457,0.854880690574646,0.003026391379535198
0.917485773563385,0.00024570056120865047,0.0009791844058781862,0.07318487018346786,0.00810452364385128
0.01796884275972843,0.0020459548104554415,0.0002310230629518628,0.9789617657661438,0.0007923803059384227
8.774180605541915e-05,0.007012590300291777,5.792900992673822e-05,0.9927783608436584,6.336226215353236e-05
0.048300888389348984,0.0008002614486031234,0.00018016266403719783,0.9497383832931519,0.0009804073488339782
1.1468619049992412e-05,9.733917977428064e-05,0.9998726844787598,1.5700041331001557e-05,2.777767804218456e-06
9.195582242682576e-05,0.011152274906635284,1.3319688150659204e-05,0.9886725544929504,6.991208647377789e-05
0.00010851463594008237,0.005718658212572336,0.0003573682624846697,0.9935477375984192,0.0002677181037142873
0.9941728711128235,5.996594609314343e-06,0.0003593788715079427,0.0041480474174022675,0.0013137086061760783
0.9537469744682312,1.2987969967070967e-05,8.288611570606008e-05,0.04180438816547394,0.004352875519543886
1.071370115823811e-05,3.93958980566822e-05,0.9999387264251709,3.075802226248925e-07,1.0903941983997356e-05
0.9825519323348999,4.705384981207317e-06,0.00021018454572185874,0.014107625000178814,0.003125564195215702
0.9073320627212524,5.454278289107606e-05,0.00030523291206918657,0.08022219687700272,0.012085985392332077
0.999818742275238,5.973514571877558e-09,5.045198849984445e-05,4.157653165748343e-05,8.923290442908183e-05
0.0001570437161717564,0.0035849253181368113,0.9959399700164795,5.0301332521485165e-05,0.0002676756412256509
3.951693543058354e-06,0.00017783248040359467,0.9998157620429993,5.131871603225591e-07,2.0808079170819838e-06
4.99692905577831e-05,0.9372469782829285,0.0011204284382984042,0.05984846502542496,0.0017341094790026546
2.5660201572463848e-06,0.00036345748230814934,0.9996330738067627,1.1398362431691567e-07,6.870357083244016e-07
0.00017612407100386918,0.002973763970658183,0.00015248854469973594,0.9965884685516357,0.00010916380415437743
0.00019054267613682896,0.029193062335252762,0.9689627289772034,0.00019604108820203692,0.0014575859531760216
0.000774249027017504,0.01896563358604908,0.00020378161570988595,0.9798422455787659,0.0002141307049896568
1.354044616164174e-05,0.9870610237121582,0.0013742527225986123,0.010873525403439999,0.0006777971866540611
1.18179207220237e-06,3.6802011891268194e-05,0.9999618530273438,4.758136640248267e-08,9.897005526227076e-08
0.0013524227542802691,0.0633716732263565,0.9262374043464661,0.005180520936846733,0.0038579183164983988
0.0007543466053903103,0.012891278602182865,4.630212060874328e-05,0.9858108758926392,0.0004972206079401076
0.0008815627079457045,0.0007170301396399736,0.00019698802498169243,0.9981620907783508,4.230128979543224e-05
0.9948363304138184,4.136332790949382e-06,0.00026672676904127,0.0037928360980004072,0.0010999999940395355
0.9961481094360352,4.301602984924102e-07,0.00010999613004969433,0.0029029108118265867,0.0008384580723941326
0.00026187245384790003,0.9325808882713318,0.02602468617260456,0.006096883676946163,0.03503565862774849
0.9309152960777283,4.7228706534951925e-05,0.0004897110629826784,0.06223725527524948,0.006310425698757172
0.001552686677314341,0.012471732683479786,0.0005179176805540919,0.9851074814796448,0.00035024384851567447
0.05481484904885292,0.0017740188632160425,0.00035577212111093104,0.9421635866165161,0.0008918085368350148
0.00012625459930859506,0.0026560102123767138,0.9967028498649597,0.0003090146346949041,0.00020583851437550038
0.002459603827446699,0.008569237776100636,0.00018903343880083412,0.9884182810783386,0.0003639050992205739
0.9996302127838135,2.314185643115252e-08,7.87683529779315e-05,0.00011154296225868165,0.0001794582058209926
0.9798012971878052,1.649857767915819e-05,0.0006211526342667639,0.016899950802326202,0.002661106176674366
0.0002656884607858956,0.006614070385694504,0.00019721273565664887,0.991820216178894,0.0011027866275981069
0.037291862070560455,0.0017753700958564878,0.00038516224594786763,0.9601506590843201,0.00039691876736469567
2.174363999074558e-06,0.00031145880348049104,0.9996854066848755,1.6155179594079527e-07,8.849459049997677e-07
3.20393119181972e-05,0.9733283519744873,0.00038554295315407217,0.005354390479624271,0.020899659022688866
0.9484469294548035,3.158401887048967e-05,0.00034711704938672483,0.0433800183236599,0.00779435271397233
0.9970353841781616,4.977453613719263e-07,0.0001195343938888982,0.001915598870255053,0.0009289935114793479
1.2407675967551768e-05,0.9935418367385864,0.0008293600985780358,0.0021271829027682543,0.0034892132971435785
0.005281430669128895,0.005306800827383995,0.0003197049954906106,0.988152801990509,0.0009392809588462114
0.8883580565452576,9.148284152615815e-05,0.0005108915502205491,0.10183331370353699,0.009206302464008331
4.3464369809953496e-05,0.007482724729925394,0.9924209713935852,5.213702479522908e-06,4.769740917254239e-05
6.077588068365003e-07,3.234620453440584e-05,0.9999668598175049,3.2175190511907203e-08,2.45401082565877e-07
5.982171569485217e-05,0.0016627900768071413,0.9982413053512573,8.461606739729177e-06,2.7655938538373448e-05
0.00010507029946893454,0.1316874623298645,0.8665759563446045,0.0013399746967479587,0.00029154954245314
4.647322202799842e-05,0.9730682373046875,0.0046086907386779785,0.020328601822257042,0.0019479402108117938
0.018364425748586655,0.0018168905517086387,0.00016556493937969208,0.9785834550857544,0.0010696861427277327
0.9545040130615234,2.1792695406475104e-05,0.00025799270952120423,0.03715435415506363,0.008061876520514488
0.9926907420158386,1.027710595735698e-06,8.094690565485507e-05,0.00514249037951231,0.0020847334526479244
0.00019618833903223276,0.872016429901123,0.002173489425331354,0.1220594048500061,0.003554526949301362
0.005852428264915943,0.0010668507311493158,0.000434913847129792,0.9922317266464233,0.00041407972457818687
0.0030225361697375774,0.019989656284451485,0.0007121398812159896,0.9730903506278992,0.003185305744409561
0.9948051571846008,4.4290509322308935e-06,0.00029870306025259197,0.0038392420392483473,0.001052503241226077
0.9944394826889038,1.2060162362104165e-06,0.00013840249448549002,0.004134365823119879,0.0012867313344031572
0.9961463212966919,3.581539260721911e-07,2.406782550679054e-05,0.00311075197532773,0.0007184849237091839
0.0013668484752997756,0.0002809252473525703,0.00037484485073946416,0.9974566102027893,0.000520787900313735
0.00012247102858964354,0.003074130043387413,0.9966875910758972,6.10442875768058e-05,5.472240809467621e-05
0.002012652577832341,0.014092335477471352,0.00018801707483362406,0.9818896055221558,0.0018172814743593335
0.9676787853240967,1.1290799193375278e-05,0.0001946965348906815,0.025546371936798096,0.006568866316229105
0.9206675291061401,3.4191467420896515e-05,0.00026001365040428936,0.07136545330286026,0.007672722917050123
0.0002752843138296157,0.010381119325757027,0.000790662772487849,0.9880500435829163,0.000502993178088218
0.001512319315224886,0.00559161277487874,0.0005004924023523927,0.9915361404418945,0.0008594784303568304
4.713570888270624e-06,9.914984548231587e-05,0.9998888969421387,6.3671363932371605e-06,9.409618542122189e-07
9.76387491391506e-06,0.00043609755812212825,0.9995424747467041,8.838407666189596e-06,2.8873796509287786e-06
0.9790405035018921,4.48272840003483e-05,0.0006215742323547602,0.015495287254452705,0.004797732923179865
0.9955646991729736,1.2455087698981515e-06,0.0001974085025722161,0.0024881234858185053,0.0017486463766545057
3.0797174986219034e-05,0.00047136578359641135,0.9994267225265503,3.651358565548435e-05,3.4715270885499194e-05
1.257951316802064e-05,3.705757626448758e-05,0.999946117401123,2.3938482627272606e-06,1.879019237094326e-06
0.07294444739818573,0.0007064285455271602,0.00023023922403808683,0.9249852299690247,0.001133667305111885
0.9965130686759949,3.175971130531252e-07,2.0092780687264167e-05,0.0027522833552211523,0.0007142120157368481
3.429253047215752e-05,0.9718279242515564,0.01637059450149536,0.007152025122195482,0.004615176003426313
0.9968565702438354,5.173354225007643e-07,0.0001348174555459991,0.0019125329563394189,0.0010956133482977748
0.0004258929693605751,0.06689520925283432,0.0026150622870773077,0.9256774187088013,0.00438650231808424
0.9969582557678223,1.8645675936568296e-06,0.00021339181694202125,0.0020157804246991873,0.0008106360910460353
9.16877543204464e-05,0.8311984539031982,0.005840703379362822,0.03749889135360718,0.12537026405334473
0.02731563337147236,0.0007898657931946218,0.000388044718420133,0.9705570340156555,0.0009494289406575263
0.06679659336805344,0.00106880406383425,0.00043683097464963794,0.929216742515564,0.00248106406070292
0.0012518583098426461,0.054484445601701736,0.0005402574315667152,0.9422729015350342,0.0014505727449432015
0.997913658618927,7.062003959390495e-08,1.5441333744092844e-05,0.0017296955920755863,0.0003410667704883963
2.1495596229215153e-05,0.00015602217172272503,0.9998188614845276,2.467851345500094e-06,1.1924738601010176e-06
0.0005937594105489552,0.002671406604349613,0.00026932303444482386,0.9955873489379883,0.0008781737997196615
0.9997063279151917,1.1695039603409896e-08,4.8301528295269236e-05,0.00010321408626623452,0.00014214139082469046
0.0017506276490166783,0.0008852098835632205,0.00023261833121068776,0.9965510368347168,0.0005804164102301002
0.9906755685806274,3.8102677990536904e-06,0.00024045960162766278,0.00698131276294589,0.002098781755194068
0.9940043091773987,2.3258389774127863e-06,0.0002051804040092975,0.00386384641751647,0.0019242692505940795
8.023736768336676e-07,3.051745579796261e-06,0.9999960660934448,8.625984548871202e-08,3.284856830987337e-08
8.905558206606656e-05,0.9858232736587524,0.003779318416491151,0.005867843050509691,0.0044404687359929085
7.590045356664632e-07,7.890171400504187e-05,0.9999198913574219,3.1732912475490593e-07,1.5731882285763277e-07
0.9697385430335999,1.1479222848720383e-05,0.0002191061357734725,0.023957744240760803,0.006073175463825464
0.9646670818328857,1.69524773809826e-05,9.794162906473503e-05,0.02976199984550476,0.005456040147691965
0.9680525660514832,6.61989688524045e-05,0.0009150458499789238,0.026738042011857033,0.004228158388286829
0.9997102618217468,1.2499008938959832e-08,5.378239438869059e-05,8.1584308645688e-05,0.00015427492326125503
0.9949092268943787,4.9809395932243206e-06,0.00031271367333829403,0.0032398414332419634,0.0015332093462347984
0.13967029750347137,0.001717622042633593,0.0006782562122680247,0.8563334941864014,0.0016003686469048262
0.00023663091997150332,0.9717252850532532,0.009650164283812046,0.012401524931192398,0.005986333824694157
0.00020557020616251975,0.9746540784835815,0.011194880120456219,0.009369621984660625,0.004575811326503754
1.3885792213841341e-05,0.00019949836132582277,0.9997618794441223,1.7737169173415168e-06,2.3060269086272456e-05
